Genes	tracking_id	AS1	D4CF1	ES1	FS1	AS2	D4CF2	DE2	ES2	FS2	AS3	D4CF3	DE3	ES3
SLC2A8	14.242	3.69394	2.86921	4.84549	17.7193	16.6397	2.67692	2.73449	3.75185	23.9717	14.7453	1.96731	3.00423	4.34741
SLC30A8	0	0.241072	0	0.0106769	0.023889	0.234933	0.101666	0.0152512	0	0.0674033	0.103101	0.0967187	0	0
SLC35A1	14.9217	17.9365	10.7363	10.8616	29.9456	12.6608	20.0957	10.2874	12.0401	22.3362	13.6124	22.8	8.43419	10.9087
SLC35B3	18.3119	12.5804	14.2636	12.0089	19.8727	23.3061	13.2777	13.8973	12.6317	17.8052	16.2398	14.1155	10.6286	11.8073
SLC35B4	3.28159	17.2393	19.3315	17.5611	4.51569	1.99749	17.3127	19.9675	18.4238	4.52779	4.03252	20.4532	15.3894	17.1953
SLC35C1	22.3851	3.82429	2.98417	3.10036	7.87183	33.4453	3.40289	3.02599	2.86614	7.09994	41.0179	2.45442	4.77886	3.60164
SLC35D1	4.8252	4.99999	3.84704	1.98239	19.4065	5.37351	4.00465	3.60406	2.4963	26.4581	7.59702	4.74801	3.15633	2.04937
SLC35F5	7.85237	20.9169	15.7177	10.0889	18.028	7.7096	23.8025	17.5002	11.2868	27.4381	9.35761	26.758	14.4827	9.17075
SLC36A4	0	14.6111	28.6637	12.8094	2.98099	0.412609	17.1204	25.3435	14.4319	1.10193	1.39438	18.0061	20.6475	12.4065
SLC38A6	1.96921	5.37945	3.78099	4.528	2.90149	0	3.94426	4.88975	5.82716	6.97094	0.479364	5.29993	3.69767	5.71986
SLC38A7	1.10419	6.05367	9.75859	8.8681	6.45016	0.468442	6.51485	10.6898	9.01281	9.63309	4.56462	4.24339	16.3729	8.2622
SLC39A10	1.10628	65.9678	33.6573	99.8093	9.17143	0.938661	79.8346	34.283	110.815	7.04493	12.0706	88.5607	31.3551	100.239
SLC44A1	10.2808	12.9567	33.4656	25.1681	27.5564	7.79181	13.5321	31.5714	26.8785	23.197	16.4135	13.4018	25.2639	24.8894
SLC4A10	0.351354	0.0436992	0.145208	0.345839	0.280544	0	0.0967668	0.0580955	0.381689	0.200495	0.058871	0.0465448	0.0466776	0.291744
SLC50A1	45.8804	15.8433	19.0905	34.1573	18.8936	52.6769	15.6479	14.6296	29.3769	31.9102	81.4172	15.5496	19.19	32.1099
SLC5A1	357.924	0	0	0.0119525	3.02443	364.591	0.0113712	0	0	14.3403	200.552	0.0109399	0.0137145	0
SLC6A13	17.3624	0	0.234569	0.0887968	0.202191	10.3583	0.0297669	0.038584	0.0980014	0.226363	0.363761	0.122949	0.154125	0.0499833
SLC6A17	0.152201	0.151498	0.0179771	0.0528883	0.111706	0	0.0251584	0.0125875	0.0486422	0	0.442071	0.0161362	0.0101139	0.0306452
SLC6A18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC7A1	2.77431	17.2385	10.5663	27.4813	6.22417	3.69908	15.5444	10.6442	28.6999	5.29669	35.4344	16.1737	10.4667	27.2776
SLC7A5P2	0	0.0503313	0.430014	0.0468554	0.296781	0	0.0668659	0.20073	0.0258562	0.536243	1.54093	0.0214433	0.322567	0.162897
SLC7A6	2.829	12.6614	35.9547	15.9023	6.93426	3.41623	12.4273	37.0944	16.1266	5.31554	8.8444	14.5749	31.5902	15.5311
SLC7A6OS	5.20044	9.78094	4.45876	7.23253	7.23427	5.71311	9.73584	7.85293	7.73898	6.6505	6.99306	10.4017	5.91245	8.00675
SLC7A8	15.4365	25.3204	4.94655	62.5683	12.757	12.9562	22.624	4.48923	64.1413	31.8786	47.7626	19.3723	8.72386	62.2056
SLC7A9	41.5372	0.0395384	0.075074	0.110437	18.1955	32.5326	0	0.105136	0.0406237	80.8126	7.06955	0.101082	0.0422336	0.159981
SLFN5	2.97443	4.20038	16.5515	3.33236	3.20799	5.13766	4.32851	18.4727	3.70493	1.97816	7.16806	4.47949	15.1247	3.01388
SLIRP	325.585	255.167	348.507	548.31	37.865	402.012	220.79	351.083	506.518	58.4639	31.4298	287.4	246.529	547.312
SLITRK1	0	2.10688	0	1.97314	0.529252	0	0.309312	0.0515291	1.99087	0.0853663	0.046432	0.220362	0	2.04861
SLMAP	24.6319	12.8481	17.5484	18.8678	29.9526	23.6548	12.8957	17.4317	21.1525	15.1555	13.7591	15.2058	14.1102	18.9443
SLN	0	0	0	0	0.540658	0	0	0	0.22926	2.31022	0	0	0	0
SMAD6	1.75909	2.09088	17.143	0.449915	8.6379	0	2.85707	19.4208	0.589088	15.9641	26.7283	1.60444	17.1186	0.6168
SMARCA1	0.250538	84.0374	78.4036	61.8883	20.9368	2.55112	93.9804	70.4361	64.5996	17.4446	3.91862	112.925	58.4087	62.0788
SMARCAD1	10.8802	44.5174	75.5394	46.3159	12.7998	6.43917	45.1793	77.1296	49.3428	13.7303	8.64831	56.719	53.9045	46.644
SMC2	1.63418	31.3805	28.1526	28.7316	10.0423	1.0399	32.5361	28.9708	31.7056	8.3734	7.08357	43.835	21.3232	28.7779
SMCO3	0	0.0926625	0.0586428	0.0575088	0.149969	0	0.109425	0.123184	0.0952051	0.0908203	0.167055	0.131594	0.0659847	0
SMEK2	35.3747	27.8016	32.5585	19.1288	21.6677	26.8211	28.6627	30.7176	20.019	29.9944	21.5995	34.6943	26.1454	19.6528
SMG1	10.3977	11.3037	25.8727	23.1541	16.4332	7.10826	11.0371	29.1686	25.6493	17.1196	8.05742	13.3141	22.8319	21.0225
SMG1P2	0.772003	0.479726	0.637562	0.34239	0.0554774	0.655033	0.495696	0.595226	0.410741	0.446185	0.43124	0.422393	0.546578	0.349342
SMG1P3	0.194673	0.266317	1.31003	0.721235	0.428411	0.247766	0.31092	1.3196	0.746248	0.390987	0.956913	0.371331	1.28009	0.646449
SMG1P5	1.20857e-05	1.2187e-05	1.22776e-05	1.32811e-05	0.328003	0	1.27318e-05	1.20043e-05	1.23495e-05	0.399633	0.411921	1.25062e-05	1.22113e-05	1.29932e-05
SMIM21	0	0	0	0	0	2.07599	0	0	0	0	0	0	0	0
SMIM3	10.6629	14.7956	2.35397	31.2411	10.1104	21.4873	19.2535	2.52731	28.4498	5.10258	21.2962	18.6876	2.97241	30.9652
SMIM9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMNDC1	30.0995	48.3961	79.0022	51.6697	15.9249	21.7962	50.8663	78.7863	53.5235	16.8556	16.0625	61.5413	53.5488	56.3308
SMOC1	0	16.6519	0.0319031	1.00116	1.17775	1.03263	18.4986	0.0223385	1.07048	0.592282	0.694946	18.7139	0.0897433	0.747468
SMTNL2	0	1.79479	0.128586	1.07186	0.798131	0	1.94951	0.0450166	0.695861	4.97688	1.03844	1.52931	0.144685	0.602801
SNAPC1	1.92849	13.9775	15.0864	10.7841	2.45737	0.981777	16.5555	12.2498	11.5577	2.40909	2.58561	18.7828	10.7118	11.9099
SNAPC3	11.1153	26.4302	28.4046	12.0568	11.6754	2.91257	29.5754	25.5559	12.3472	11.5108	4.89438	36.4276	22.7238	10.2492
SNAR-I	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SND1	26.3055	113.305	106.026	102.669	48.5937	38.5744	123.587	112.988	104.242	74.3775	54.5613	102.1	128.502	101.278
SNHG12	69.9933	15.686	13.3287	26.244	15.5679	61.6724	11.5611	14.4365	24.7944	24.1703	16.2562	18.413	10.0764	27.2476
SNHG18	37.7376	3.79653	18.7583	4.17307	5.23308	19.7769	2.87635	17.9383	3.00777	11.4111	15.05	3.00111	17.3936	3.51598
SNHG20	1.44537	1.38382	2.01736	3.49832	2.50492	2.45279	1.72685	2.5621	4.39721	3.92431	4.09053	1.18225	1.81545	5.40898
SNORA1	0	10.6093	100.714	49.3831	32.5772	0	18.7928	183.351	54.5021	23.9421	0	45.2002	33.9969	85.8424
SNORA11B	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA16A	0	0	0	0	69.9018	0	8.32409	0	28.9694	51.1397	55.2811	16.0168	20.0781	7.6046
SNORA18	0	89.8161	94.7356	139.356	190.888	0	61.8707	199.001	194.815	165.783	62.659	59.5242	149.235	177.644
SNORA25	0	79.8366	56.8414	9.29037	147.784	0	44.1934	132.667	20.5068	132.626	0	25.5104	53.2982	24.2241
SNORA30	0	0	0	0	0	0	9.69289	14.5489	0	0	0	0	11.6898	0
SNORA32	0	28.4075	107.868	13.2228	204.236	0	50.3197	113.294	14.5935	124.17	0	157.336	15.1717	22.9852
SNORA40	0	0	44.2633	141.074	71.0485	0	41.2969	170.462	95.8139	162.709	88.6452	39.7307	37.3538	75.4549
SNORA44	0	19.9591	56.8414	92.9037	80.0496	0	8.83867	66.3336	51.267	55.2609	187.977	25.5104	10.6596	64.5976
SNORA57	0	43.4166	11.7759	11.5482	11.8506	0	16.48	0	0	6.08947	25.5547	5.28495	6.62503	10.037
SNORA61	0	42.4372	100.714	256.792	110.763	0	65.7749	126.935	141.705	227.45	214.611	99.4404	101.991	231.774
SNORA70F	0	0	0	0	11.3354	0	0	0	0	29.5423	0	0	0	0
SNORA77	0	0	0	0	30.1479	0	0	16.5281	25.5479	29.5681	0	0	0	0
SNORA79	0	0	0	7.3584	0	0	0	0	8.12116	0	0	6.73512	0	19.1866
SNORA8	0	227.646	324.154	408.711	101.815	0	331.234	529.601	367.544	144.603	41.5146	277.105	295.264	467.062
SNORA84	0	15.3009	0	18.0291	0	0	8.57625	0	0	0	0	8.25098	20.6863	7.83497
SNORD107	0	0	0	0	66.6958	0	0	0	0	0	0	0	0	0
SNORD108	0	0	0	0	0	0	852.325	0	0	0	0	0	334.595	0
SNORD109B	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-45	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-46	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-48	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD123	0	0	0	0	0	0	0	78.0397	60.3142	0	0	0	62.7038	0
SNORD45A	0	222.556	422.543	1450.3	70.4555	0	65.7043	1479.32	1676.86	398.72	0	63.2123	633.926	1140.48
SNORD45B	0	0	0	538.09	289.879	0	0	768.397	593.867	0	0	0	0	467.68
SNORD45C	0	0	0	615.753	48.0267	0	0	146.55	226.527	0	0	93.9329	353.253	178.394
SNORD5	0	0	923.156	452.653	704.186	0	0	1292.78	166.525	0	0	138.104	519.367	131.141
SNORD59A	0	137.914	261.843	128.39	0	0	0	550.025	708.493	0	0	235.03	0	892.718
SNORD59B	0	0	261.843	128.39	170.574	0	122.148	0	0	0	0	0	0	0
SNORD6	0	0	0	717.453	652.227	0	0	768.397	593.867	0	0	328.341	823.195	935.359
SNORD64	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD67	0	0	39.2296	19.4312	11.7786	0	0	27.5847	0	0	0	0	0	0
SNORD72	0	0	0	0	43.1483	0	0	0	0	0	0	0	0	0
SNORD90	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD98	0	0	0	0	94.6372	0	0	0	0	0	0	0	0	0
SNORD99	0	0	0	89.3123	172.593	0	0	127.539	394.281	964.715	0	81.7473	204.951	155.251
SNRK	15.5121	6.77698	7.23934	5.20069	15.0625	17.5039	6.694	6.64646	6.08987	12.8173	17.7133	7.60473	6.72712	4.86335
SNRNP48	9.27803	20.5676	14.2891	15.6233	7.42818	5.75281	23.5986	13.3272	16.1946	7.24108	5.74077	28.2472	9.31836	15.0625
SNRPN	41.5084	188.388	307.934	602.687	38.9261	67.9229	194.57	309.186	571.25	42.779	27.2679	214.302	305.755	603.211
SNTG2	0	0.17435	0.132408	3.40849	0.0483682	0.71656	0.277952	0.278135	3.04528	0.0512803	0.44038	0.0297122	0.409709	3.04713
SNURF	0	92.2684	70.5918	181.118	17.5393	0	106.163	64.6834	187.103	6.78105	1.00513	11.9508	166.413	218.838
SNW1	39.9236	70.2952	54.6956	60.4067	24.2202	49.5572	73.8123	53.7713	58.6332	25.6451	20.2668	93.0353	41.5728	63.3785
SOBP	0	2.93043	0.295745	1.12385	3.24299	0.796729	1.73315	0.336504	1.0603	0.443011	1.1364	1.84163	0.259977	1.08707
SOCS2	6.49291	11.8912	51.2594	15.1681	9.69372	5.16482	10.0352	46.1367	13.4831	10.6322	7.4492	12.0566	36.893	14.6719
SOCS2-AS1	2.61783	1.42747	5.72183	1.77185	2.96129	0	2.24776	8.64523	2.44439	0.588538	0	1.35164	6.60739	2.30999
SORL1	6.74029	7.69482	17.3718	27.1367	31.9333	4.67921	10.7633	17.4305	29.1658	29.8079	3.71584	8.8784	16.5024	24.816
SOWAHC	7.63648	9.66679	20.8571	8.25028	13.8184	5.66951	8.67845	22.4234	9.72879	10.398	7.63071	9.58541	16.5378	9.41156
SOX11	0	30.8768	21.4731	13.7563	3.48221	0	24.8624	19.6624	15.3663	0.627108	0.0494811	27.2728	15.1948	16.1387
SOX13	15.376	6.35555	7.34363	17.411	10.5145	9.62941	6.20664	7.54159	16.1768	15.3469	11.97	5.77737	9.15415	17.4032
SOX5	0	6.45874	7.48396	0.356338	2.84909	0.413071	5.3426	7.23989	0.310495	1.48824	0.761145	5.26507	6.83982	0.276541
SOX6	6.64087	1.36462	0.270148	0.0567607	6.7857	4.98807	0.997909	0.369311	0.0414958	14.7661	2.49136	1.08544	0.224357	0.0328955
SP3	13.1662	38.6761	39.1051	33.567	22.6994	15.102	40.5235	40.3662	34.4494	22.9274	14.4968	50.4196	30.5223	32.5783
SPA17	5.21216	31.1435	24.4684	9.98052	3.1848	0	34.8147	25.0697	12.0096	3.13077	4.22468	40.9312	20.0105	10.7488
SPACA1	0	0	0	0	0	0	0	0	0	0	0	0.0386143	0	0.0366674
SPACA3	0	0.28627	0	0	0.264341	0	0.253543	0	0	2.11448	0	0.162618	0	0
SPAG9	10.5728	21.5577	40.3662	18.2809	24.3243	13.0078	17.9318	39.3256	19.7516	19.7066	11.0235	21.0669	33.7125	17.2143
SPAM1	0	0.223013	0.181461	0.0593122	0.0662871	0	0.0282106	0.338828	0.0327271	0.608956	0.11489	0.0542876	0.129843	0.180448
SPATA16	0	0	0	0.344509	0	0	0	0.0409968	0.25348	0	0	0	0.0329403	0.224572
SPATA31C1	0	0.0164158	0	0.0152821	0.0341706	0.672489	0	0	0.0337324	0.0602705	0	0	0	0.0132824
SPATA31C2	0.265533	0	0	0.122875	0.0228957	0	0.0146127	0	0.0847579	0.0121152	0	0	0	0.0667481
SPATA5L1	8.76163	6.72816	7.36621	6.2446	7.2803	9.63056	8.272	6.4858	5.75865	9.2161	6.06439	8.46966	5.54341	6.41085
SPECC1	15.3322	17.0724	13.6434	30.5652	6.46565	18.3605	16.7402	14.8565	30.8548	10.0606	6.15778	16.2018	15.8246	28.5295
SPECC1L	7.05643	19.3766	14.5494	14.1864	17.9681	9.8821	18.5183	16.1546	13.8332	11.6702	12.5783	19.9051	13.6735	13.7752
SPECC1L-ADORA2A	0	0.815596	0.53189	1.5395	0.601569	0	0.725503	0.899526	2.16001	0.487373	0	0.543501	1.13502	1.51287
SPESP1	0	0	0	0	0.431212	0	0	0	0	0.448254	1.557	0.0407543	0	0
SPG21	70.8498	72.9235	56.211	61.6206	37.9158	65.0724	77.9479	61.1409	59.7547	80.1916	44.2412	85.8423	52.2455	58.4619
SPHK1	11.7182	0.072571	0	0.0337711	0.914395	13.4279	0.0964168	0	0.0372734	0.320259	10.7609	0.0927596	0.232584	0.176179
SPHKAP	0	0.0620287	0.1346	0	0.0491948	0.18128	0.0549366	0.0942445	0	0.0260081	0.0159043	0	0.151453	0.00716234
SPIN4	0.724864	24.0873	4.5903	9.46441	5.19958	0.615036	26.1349	5.33024	10.6615	4.32213	2.9693	24.9518	3.84968	10.0972
SPOCK2	0.736515	1.72873	0.043476	0.117257	7.51396	1.64043	1.01419	0.0913315	0.141177	1.98367	22.629	0.439071	0.083709	0.148239
SPOPL	6.8248	8.48991	8.44226	6.65878	11.5475	7.8175	8.23365	8.50712	6.67299	9.90022	5.43228	10.7065	6.66532	6.62896
SPP1	0.731318	54.0967	8.15386	30.2833	17.109	1.86156	39.969	14.2463	31.581	1.65202	8.00938	35.459	6.22248	34.5432
SPPL2A	18.4275	14.8428	27.9947	16.1562	13.7339	28.1438	14.7928	30.4435	14.5798	18.6347	16.1783	17.5395	20.8719	12.9071
SPRR2A	0	0	0	0	0	2.59019	0	0.329874	0	0	0	0	0	0.100388
SPRR2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPRR2D	0	0	0.233094	0	0	2.56251	0	0	0	0	0.675543	0	0.131139	0
SPRR2E	0	0	0	0	0	0	0	0	0	0	0	0	0.131413	0
SPTBN1	16.5073	24.7579	49.5418	38.3349	96.0749	33.8706	27.2697	52.9929	39.6178	70.0944	45.1279	20.7814	62.0619	34.6166
SPTY2D1-AS1	0	1.14993	0.961379	1.38086	0.964238	0	0.806992	1.7346	1.32861	0.395414	0	0.23698	1.0668	1.50983
SQRDL	74.9526	0.292331	0.138753	0.204106	52.2026	79.6124	0.323639	0	0.150175	37.9116	36.2634	0.280228	0.0390287	0.147831
SRCAP	14.5952	8.6687	8.07185	9.50636	18.5568	10.5146	8.32042	9.57934	9.98686	18.3935	20.2929	5.96469	14.5392	8.41501
SRM	3.55806	27.2294	12.9244	35.7236	12.2922	23.7743	25.5265	14.6691	33.617	13.8261	29.427	21.2839	21.4619	38.2894
SRP68	27.2148	51.3939	44.7554	49.9732	25.3513	33.9719	54.7968	43.9272	48.2656	25.9297	31.2363	55.8344	40.1727	50.5494
SRPX2	0	0.5319	0.0561034	0	3.38201	0.606669	0.261717	0.0392834	0	1.60726	2.44999	0.201433	0	0
SRSF2	87.9164	160.331	283.234	248.448	78.9023	99.6329	156.783	292.637	239.476	92.2282	147.413	203.286	198.996	272.317
SRSF4	82.9635	62.9503	58.2974	65.0387	46.2422	62.1117	68.4686	55.1418	63.7962	53.1882	56.7986	66.9467	56.1098	63.6325
SSFA2	27.3563	31.2184	7.95132	4.05174	47.4823	27.1468	30.6476	8.99775	3.88766	41.1593	35.3419	31.4771	8.10567	3.40903
SSTR2	0.342496	1.25453	3.79479	3.64223	2.12427	0	0.659131	4.01392	3.67023	1.62439	2.75513	0.56166	3.58852	3.57855
SSTR3	0	0.0662546	0	0.124652	0.546391	0.339289	0	0	0.0680726	0.305446	0.148914	0	0	0.161075
SSX8	0	0	0	0	0	0	0	0.0627647	0	0	0	0	0	0
ST3GAL3	0	6.59553	1.88628	2.51482	3.98758	1.89543	5.96018	1.28308	1.6787	2.0363	3.49066	4.89018	4.18795	2.03005
ST6GAL2	0	19.0986	7.59962	5.96619	3.57593	0	21.0912	7.89297	6.17348	0.510308	0	22.2586	7.17034	6.09476
ST7	4.94106	10.3646	2.98204	11.2794	8.63225	6.04118	6.20914	4.04195	10.3679	13.2185	6.25457	7.79586	3.13959	10.3179
ST7-AS1	0	1.06827	0.606661	1.25555	0.755716	0	0.840719	0.57319	1.09467	0.33127	0.943108	1.18153	0.537454	1.53215
ST7-AS2	0	0	0	0	0.098543	0	0.090552	0	0	0	0	0	0.0546039	0
ST7-OT4	0	0	0.244344	0.159746	0.061757	0	0.0379948	0	0.0881526	0.145499	0.0775132	0.0365538	0.18329	0.141781
STAB2	0	0.00731206	0.124943	0.0408425	0.893134	0	0.0129522	0.136088	0.0601015	0.718992	0.0393749	0.0560745	0.0859138	0.0591636
STARD13-AS	0	0.133072	0	0.123882	0.368304	0	0.117859	0	0.136724	0	0.244549	0	0	0.215361
STEAP4	0.252436	0.0156862	0	0.0438108	0.190776	0.562895	0.0138929	0	0.0423662	0.311001	8.11929	0	0	0
STK16	17.8704	8.48082	5.75276	6.23832	6.8664	19.801	8.7192	4.26164	5.30858	9.11735	13.253	6.89752	8.57747	5.29533
STK17B	27.1841	4.88767	1.85594	3.41527	3.23213	21.6531	5.51043	2.00279	3.01307	6.728	5.92912	6.32056	2.11286	2.81949
STK32B	0	0.913332	0.81168	2.60504	2.54819	0	0.499119	0.490836	2.35596	0.199816	0.279675	0.579538	0.581191	2.1541
STK33	0	11.9045	13.0306	15.5009	2.63015	1.30091	11.5517	13.0874	15.1561	1.9309	1.19889	13.3536	7.94426	16.8289
STK38L	6.94507	19.3742	39.3347	28.858	16.1166	4.41959	20.6018	35.7393	30.6907	9.07907	9.65528	26.3932	27.7678	30.2457
STK39	56.6345	24.2201	19.3082	23.2949	14.0985	34.0814	23.7368	17.8651	24.6097	8.70465	25.6191	27.9186	14.9261	25.4282
STMN2	0.937667	69.5573	55.2967	32.5527	108.633	51.3164	21.7537	42.776	34.1053	3.20459	47.304	55.6528	52.7039	29.5516
STON1	0.17763	13.4366	5.99308	7.02919	6.70267	0.364816	16.9719	4.68326	7.16311	1.90523	4.88142	17.3648	5.98863	5.97133
STON1-GTF2A1L	0	0.405847	0.0155771	0.493823	1.67232	0.82546	0.883639	0.656545	0.528292	0.08894	0.000623829	0.836502	0.58065	0
STRADB	87.2289	13.2843	15.0051	15.002	6.55385	31.0622	14.2959	14.3792	15.6356	22.8681	14.1885	17.3124	11.9433	15.2376
STS	0.764091	1.93942	2.07573	1.47802	4.80303	1.36147	1.3809	2.28756	1.29912	2.86771	3.51678	1.58775	1.94973	1.55385
STX16	35.1064	22.3252	34.2374	47.3253	22.9332	16.3291	24.7653	33.7089	47.1872	30.6363	22.372	25.4036	34.1455	44.8413
STX16-NPEPL1	0	0.891253	2.01022	2.16241	0.319166	0	0.682375	2.56718	2.77224	0.906559	0.289736	0.561683	4.21213	1.78105
STX7	61.9997	25.8359	28.1157	17.1989	20.9118	51.7192	24.8637	27.6303	18.3144	32.2994	17.9259	28.5326	23.1872	16.2564
STXBP5L	0	0.813579	1.27708	2.52862	0.360126	0.130987	0.686525	1.33705	2.5472	0.310235	0.172454	0.720532	1.04009	1.94894
STXBP6	38.9086	8.53679	0	4.11386	3.9937	5.50223	10.1404	0.133514	4.29952	8.27022	9.17832	8.98562	0.214554	3.87351
STYK1	7.45091	0.126162	0.998043	0.626396	3.82209	2.58627	0.0558694	0.838592	0.604911	0.772271	4.69203	0.0358336	1.30267	0.697552
STYX	3.84917	13.8366	24.2748	20.4485	4.94771	5.41462	14.7878	22.0554	21.6387	5.58634	4.32278	18.3538	17.5788	21.1318
SUCLG1	772.972	47.7263	65.8921	33.8351	85.4395	514.075	43.8464	71.1053	27.8143	117.266	102.22	54.2359	47.977	30.0519
SUCO	14.1307	25.079	64.3906	27.2857	15.0673	15.7699	24.6732	59.9887	30.3118	20.297	9.63529	32.0689	46.1072	28.1705
SULT1C2	0.364904	1.96628	0.430032	0.801262	27.7986	1.39333	3.00909	0.39144	0.670958	75.7261	2.03858	3.24237	0.33869	1.18065
SULT1C2P1	0	0	0	0	1.55982	0	0	0	0	4.75461	0	0.0299435	0	0.0568675
SULT1C3	0	0	0	0	0.914882	3.42096	0	0	0	1.27906	0	0	0	0
SULT2B1	12.6931	0.0589091	0.111856	0.0548402	0.653463	47.422	0	0	0	1.34549	7.15438	0.0501938	0.251735	0.095337
SUPT20H	14.4805	35.3495	49.3468	40.8822	19.2389	13.4828	37.7672	44.4077	40.4889	20.4113	4.93688	42.5721	41.5092	36.1178
SUSD4	0	3.75819	0.276284	0.96848	0.752683	0.852282	4.76507	0.666256	0.598054	0.773931	0.486309	3.89382	0.444269	1.33923
SYCN	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SYCP2L	0	2.9895	6.01867	4.83763	0.250563	0	2.78989	4.77438	5.64831	0.0736839	0	3.4534	4.35049	4.80527
SYT10	0	1.02825	9.47191	0.939512	1.53252	0	0.910697	8.42949	1.07603	0.0559401	0.342537	1.39536	9.31539	0.924424
SYT16	0	0.140063	0.113967	0.707832	0.263762	0	0.177215	0.106399	0.863437	0	0.0360002	0.119346	0.213725	0.566641
SYT8	41.4428	0	0	0	0.481691	31.2896	0	0	0	0.862698	1.41269	0	0	0
SYT9	0	0.594056	0.652977	1.80462	1.47523	0	0.179996	0.332518	1.52589	0.0114787	0.983647	0.253093	0.367364	1.80882
SYTL2	18.307	1.89568	1.06648	4.43466	29.5447	11.2747	1.27926	1.68735	4.87674	17.7661	6.98268	1.44287	0.792988	4.62962
SYTL5	4.59226	10.7047	0.51982	0.485468	3.1881	4.27054	11.6199	0.75913	0.534413	1.39037	0.796543	9.54336	0.526775	0.527457
TAAR8	0	0	0	0	0	0	0	0	0.0730861	0	0	0	0	0
TAAR9	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0561941
TACC2	28.2973	10.3953	4.79705	18.6056	22.1231	28.652	8.51894	4.62334	16.7082	28.0865	9.95887	7.52107	5.5946	19.0691
TACR2	0.427741	0	0.100743	0.0987946	10.5272	0.544397	0.0234978	0.0705397	0.327106	0.292444	3.44104	0	0.0566777	0.0644003
TAF1A	0.595396	17.4106	6.56211	6.15894	3.55532	0.757782	21.4268	8.78557	6.05614	4.08418	1.15998	27.3201	6.11315	6.15911
TAF1A-AS1	4.17187	3.23979	4.38037	1.78863	1.65565	5.11683	3.88726	2.31547	1.75648	1.28766	0.749094	3.25243	1.63541	2.03613
TAF1D	11.163	63.0331	90.5859	56.163	33.5175	18.5791	70.1476	75.5498	58.1175	37.9799	14.6833	71.5978	56.9093	63.0549
TANGO6	0.409136	4.85874	2.43901	6.844	1.95057	1.82251	6.0719	2.90831	6.40343	1.74605	4.09079	6.45937	2.66285	6.50418
TANK	40.7507	23.7856	24.0794	18.6596	19.8254	31.4534	21.5262	21.3807	22.3055	21.3146	17.6699	27.2235	18.5954	20.1021
TAPT1-AS1	5.7784	14.21	3.69459	8.32142	18.8006	1.05061	14.7617	3.0672	7.05164	22.6984	2.62861	5.3486	11.2947	9.71559
TAS1R2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAS2R30	0	0	0.736946	0.144534	0.0537858	0	0	0	0.0797568	0.0572653	0	0	0.0829514	0.0628095
TAS2R4	0	0	0.320172	1.17743	1.51866	0	0.0746788	2.01765	1.21285	1.18234	0.307072	0.431079	1.17084	0.886912
TAS2R43	0	0	0.270803	0.398298	0.395299	0	0	0.0947948	0.0732639	0.315454	0	0	0	0.115393
TAS2R46	0	0.0808342	0	0.075255	0.112005	0	0	0	0.166105	0	0	0	0	0
TAS2R5	0	0.992573	1.41337	2.0213	3.61175	1.28092	0.934042	1.31951	2.03962	3.33666	0.224982	0.792897	1.32527	1.00389
TAX1BP3	411.414	15.3746	16.5518	22.2843	59.9241	360.259	13.6166	16.8673	24.0406	61.2949	98.8772	11.3008	23.6351	23.2202
TBC1D1	12.9213	17.67	19.8636	27.549	18.5648	14.0191	18.986	19.9752	27.9529	24.404	15.6999	21.2667	19.9762	27.4994
TBC1D22A	16.8234	3.08972	1.71458	2.39182	6.8	22.0806	3.64383	3.03919	2.36036	9.90675	12.6417	2.53238	3.88692	2.3818
TBC1D22B	11.5992	9.24029	8.68376	11.5366	3.71716	12.9172	8.72668	10.9435	11.9372	2.97852	5.72664	9.54613	9.71605	11.3679
TBC1D23	28.045	12.4235	17.5514	13.0702	14.1957	26.4397	12.4152	17.8071	13.9061	16.4701	9.74768	14.0873	13.5524	12.9914
TBC1D28	0	0.0330813	0	0	0	0	0	0	0	0	0	0	0	0.0267669
TBC1D3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBC1D3C	0	2.71932e-05	0	3.14357e-05	0	0	4.87079e-05	0	1.81505e-05	0	1.85984e-05	7.63216e-05	0	2.31143e-05
TBC1D3F	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBC1D3H	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBC1D9	9.82556	5.46645	18.4367	1.08605	10.455	5.0021	4.75294	18.463	1.36986	13.5134	8.04283	5.48153	18.0865	1.33949
