chrome	start	end	peak	refseqID	Gene_Symbol	distance	score
chr12	101805463	101805464	MACS_peak_3017	NM_001301068	ARL1	3865	0.362281649154
chr9	34581560	34581561	MACS_peak_13575	NR_024369	CNTFR-AS1	13551	0.0995793963248
chr2	179253601	179253602	MACS_peak_6800	NR_110204	LOC101927027	-24784	0.0222695872156
chr20	21136455	21136456	MACS_peak_7263	NM_001163023	KIZ	29832	0.0113606460126
chr10	45446974	45446975	MACS_peak_1335	NM_032023	RASSF4	-8244	0.202058099833
chr10	45474267	45474268	MACS_peak_1336	NM_032023	RASSF4	19049	0.0478412679047
chr1	12678895	12678896	MACS_peak_41	NM_001013630	AADACL4	-25670	0.0197882556418
chr1	12714846	12714847	MACS_peak_42	NM_001013630	AADACL4	10281	0.154000412192
chr8	144707079	144707080	MACS_peak_13375	NM_001130055	EEF1D	27234	0.016063590943
chr12	56064938	56064939	MACS_peak_2753	NM_152637	METTL7B	-10391	0.151758222398
chr9	98850235	98850236	MACS_peak_13791	NM_001256408	LOC158434	-28458	0.0136447560954
chr14	23294554	23294555	MACS_peak_3700	NM_004995	MMP14	-11187	0.136476887642
chr22	43238823	43238824	MACS_peak_7718	NM_001142293	ARFGAP3	-14585	0.086755048432
chr1	119888037	119888038	MACS_peak_580	NM_016527	HAO2	-23361	0.0269223091406
chr15	25215012	25215013	MACS_peak_4196	NM_003097	SNRPN	14878	0.0834311670883
chr4	70488811	70488812	MACS_peak_9128	NM_001301239	UGT2A1	-24605	0.0228074813681
chr4	70506922	70506923	MACS_peak_9129	NM_001301239	UGT2A1	-6494	0.255159441951
chr1	84635152	84635153	MACS_peak_371	NM_001242861	PRKACB	4830	0.318542300873
chr17	4465753	4465754	MACS_peak_4904	NM_001114974	SMTNL2	-22080	0.0319366827624
chr13	84486105	84486106	MACS_peak_3515	NM_001281503	SLITRK1	29577	0.0117535494871
chr4	120534251	120534252	MACS_peak_9433	NM_033437	PDE5A	-14988	0.0822164397466
chr6	80651670	80651671	MACS_peak_11254	NM_022726	ELOVL4	-5645	0.285741801847
chr3	143711004	143711005	MACS_peak_8472	NM_173552	C3orf58	20365	0.040141950943
chr12	56138698	56138699	MACS_peak_2754	NM_001199771	RDH5	24548	0.0229814785783
chr12	56138698	56138699	MACS_peak_2754	NM_001257391	CD63	16432	0.0678176133851
chr1	84635152	84635153	MACS_peak_371	NM_001242859	PRKACB	5286	0.299751943907
chr11	36641587	36641588	MACS_peak_1998	NM_001243785	RAG2	21758	0.0333376907846
chr3	195426905	195426906	MACS_peak_8745	NM_001282506	MUC20	-20847	0.0376433111206
chr18	73165973	73165974	MACS_peak_5656	NM_001037331	SMIM21	26315	0.0181575892229
chr5	141021459	141021460	MACS_peak_10639	NM_003883	HDAC3	5036	0.309912070072
chr5	141042699	141042700	MACS_peak_10640	NM_003883	HDAC3	26276	0.0182522546035
chr1	6536748	6536749	MACS_peak_18	NM_148970	TNFRSF25	10493	0.149708281766
chr20	34344856	34344857	MACS_peak_7305	NM_016436	PHF20	-15066	0.0813658196645
chr17	79836776	79836777	MACS_peak_5225	NM_001002248	ANAPC11	-12812	0.109890961196
chr16	57027673	57027674	MACS_peak_4740	NM_032206	NLRC5	-23312	0.0270987773956
chr15	83362304	83362305	MACS_peak_4463	NR_034139	LOC338963	-20441	0.0397372332064
chr10	89250391	89250392	MACS_peak_1582	NM_001178118	MINPP1	-17198	0.0612331440468
chr12	27061656	27061657	MACS_peak_2601	NM_001171888	FGFR1OP2	-29648	0.0116428075575
chr1	690528	690529	MACS_peak_3	NR_028327	LOC100133331	24797	0.0222310200323
chr4	85878724	85878725	MACS_peak_9213	NM_014991	WDFY3	-8820	0.187120964925
chr6	29652886	29652887	MACS_peak_11014	NM_002433	MOG	28129	0.0142566283459
chr10	71193529	71193530	MACS_peak_1486	NM_001057	TACR2	16855	0.0640985630045
chr1	247312748	247312749	MACS_peak_1108	NM_001297568	ZNF124	-22571	0.0299128637107
chr2	211207735	211207736	MACS_peak_7007	NR_110606	LANCL1-AS1	18300	0.0528657287384
chr2	233539279	233539280	MACS_peak_7128	NM_001103147	GIGYF2	-22735	0.0292658686831
chr3	99563794	99563795	MACS_peak_8248	NM_032359	CMSS1	27117	0.0163161477833
chr8	1224603	1224604	MACS_peak_12600	NR_111948	LOC286083	-26220	0.018389048165
chr2	203900935	203900936	MACS_peak_6953	NM_001114132	NBEAL1	21334	0.0352766737647
chr2	203901134	203901135	MACS_peak_6954	NM_001114132	NBEAL1	21533	0.0343529746206
chrX	49186616	49186617	MACS_peak_14237	NM_001127212	GAGE2A	-20518	0.0393313513708
chrX	49186616	49186617	MACS_peak_14237	NM_001127212	GAGE2A	-10965	0.140576985608
chr8	30222582	30222583	MACS_peak_12728	NM_001008710	RBPMS	-19434	0.0454473848076
chr14	52990518	52990519	MACS_peak_3882	NM_001160047	TXNDC16	-28783	0.0130661111821
chr5	87688997	87688998	MACS_peak_10312	NR_105020	TMEM161B-AS1	986	0.531811238918
chr17	3576581	3576582	MACS_peak_4901	NM_001014764	EMC6	4565	0.329998666095
chr12	75846	75847	MACS_peak_2452	NR_130745	LOC100288778	2122	0.45706332391
chr10	20129523	20129524	MACS_peak_1217	NM_032812	PLXDC2	24152	0.0242275063158
chr12	104337423	104337424	MACS_peak_3030	NM_001135570	C12orf73	-13570	0.0993274477903
chr2	174166507	174166508	MACS_peak_6755	NR_033882	MLK7-AS1	19743	0.0436130003459
chr17	41748679	41748680	MACS_peak_5041	NM_013999	MEOX1	9748	0.165342973803
chr1	115241388	115241389	MACS_peak_548	NM_001172626	AMPD1	3149	0.398572180499
chr13	99864899	99864900	MACS_peak_3588	NR_026644	UBAC2	11737	0.126826745403
chrX	16680934	16680935	MACS_peak_14057	NM_004057	S100G	12654	0.112230554637
chr1	244819790	244819791	MACS_peak_1095	NM_001297746	DESI2	3441	0.383352633231
chr22	17095887	17095888	MACS_peak_7613	NM_014406	CCT8L2	22187	0.0314842875143
chr6	132860406	132860407	MACS_peak_11573	NM_175057	TAAR9	980	0.532236858134
chr15	70971007	70971008	MACS_peak_4412	NM_001008224	UACA	-23613	0.0260327478712
chr17	57222715	57222716	MACS_peak_5118	NM_182620	SKA2	-10085	0.158078004777
chr14	19537812	19537813	MACS_peak_3669	NR_046571	POTEH-AS1	-28868	0.0129188645623
chr22	24675218	24675219	MACS_peak_7649	NM_001145468	SPECC1L	8434	0.197003588764
chr15	57656076	57656077	MACS_peak_4344	NM_032866	CGNL1	-12626	0.112650331804
chr2	157093687	157093688	MACS_peak_6637	NR_110249	LOC101929378	-17756	0.0568427459548
chr2	11527375	11527376	MACS_peak_5870	NR_047499	LINC00570	-6731	0.247222468221
chr2	228342654	228342655	MACS_peak_7106	NR_049888	MIR5703	5807	0.279635959419
chr14	20705150	20705151	MACS_peak_3688	NM_001004480	OR11H6	13282	0.103215800366
chr14	20720793	20720794	MACS_peak_3689	NM_001004480	OR11H6	28925	0.012821053345
chr8	27355789	27355790	MACS_peak_12714	NM_000742	CHRNA2	18976	0.0483091964704
chr2	25189615	25189616	MACS_peak_5934	NM_016544	DNAJC27	-5348	0.297284208531
chr14	35160841	35160842	MACS_peak_3770	NR_028131	CFL2	-23188	0.0275505347521
chr11	81574009	81574010	MACS_peak_2185	NR_036186	MIR4300	-27869	0.0147595246344
chr17	45431062	45431063	MACS_peak_5057	NM_001195192	EFCAB13	29736	0.0115069969293
chr5	31518485	31518486	MACS_peak_10029	NM_013235	DROSHA	-13797	0.096366176993
chr1	28906341	28906342	MACS_peak_88	NR_003035	SNORA16A	-1224	0.51520005368
chr9	21993182	21993183	MACS_peak_13490	NR_047533	CDKN2B-AS1	-1607	0.489550984249
chr5	54505112	54505113	MACS_peak_10130	NR_125347	CCNO	-24433	0.0233365767116
chr1	243391013	243391014	MACS_peak_1091	NM_006642	SDCCAG8	-28293	0.0139482671091
chr17	21445574	21445575	MACS_peak_4971	NM_001113434	C17orf51	-9367	0.173959401217
chr9	138075477	138075478	MACS_peak_13973	NR_046107	LOC401557	2023	0.463136554927
chr2	165700065	165700066	MACS_peak_6696	NM_014900	COBLL1	2137	0.456150110779
chr5	15514147	15514148	MACS_peak_9914	NM_012304	FBXL7	13843	0.0957769399482
chr4	57281632	57281633	MACS_peak_9056	NM_001286671	AASDH	27958	0.0145854133787
chrX	106230614	106230615	MACS_peak_14506	NM_024657	MORC4	-12860	0.109189904818
chr2	210842832	210842833	MACS_peak_7003	NM_001278282	RPE	-24456	0.0232651208314
chr9	21354903	21354904	MACS_peak_13486	NM_006900	IFNA13	-13172	0.104740788011
chr1	161194256	161194257	MACS_peak_674	NM_004106	FCER1G	9170	0.178589274298
chr10	123349862	123349863	MACS_peak_1781	NM_001144915	FGFR2	-6297	0.261950427798
chr12	110923110	110923111	MACS_peak_3049	NM_016301	GPN3	17021	0.0626954333915
chr9	116109905	116109906	MACS_peak_13876	NM_017688	BSPRY	-1906	0.470418133829
chr3	142444376	142444377	MACS_peak_8461	NM_001251845	TRPC1	1111	0.523021172297
chr10	19337591	19337592	MACS_peak_1208	NM_001142308	MALRD1	-108	0.597859202547
chr9	138424223	138424224	MACS_peak_13974	NR_121579	LOC101928525	25930	0.0191140171033
chr9	138424899	138424900	MACS_peak_13975	NR_121579	LOC101928525	26606	0.0174665672756
chr5	168190223	168190224	MACS_peak_10806	NR_029632	MIR218-2	-5037	0.309870751217
chr5	168224819	168224820	MACS_peak_10807	NR_029632	MIR218-2	29559	0.0117817918832
chr5	64866809	64866810	MACS_peak_10192	NM_001278929	PPWD1	7744	0.215987804545
chr11	66397010	66397011	MACS_peak_2126	NM_006328	RBM14	12958	0.107772437682
chr21	40704385	40704386	MACS_peak_7586	NR_046655	BRWD1-AS1	16753	0.0649762582609
chr11	59149598	59149599	MACS_peak_2095	NM_001004729	OR5AN1	17667	0.0575212979862
chr12	40038769	40038770	MACS_peak_2668	NM_001031748	C12orf40	18798	0.0494694485977
chr17	5215191	5215192	MACS_peak_4906	NM_001291582	RABEP1	29634	0.0116645610952
chr12	112874878	112874879	MACS_peak_3054	NM_080601	PTPN11	18343	0.0525634991131
chr6	26042132	26042133	MACS_peak_10999	NM_005325	HIST1H1A	24092	0.0244221037181
chr12	110923110	110923111	MACS_peak_3049	NM_016226	VPS29	-16835	0.0642697206146
chr7	154735570	154735571	MACS_peak_12575	NR_024477	PAXIP1-AS2	15344	0.0784050714648
chr8	104501358	104501359	MACS_peak_13165	NM_001100117	RIMS2	-11617	0.12887229408
chr11	85344188	85344189	MACS_peak_2209	NM_001244735	TMEM126A	-14774	0.0845961377347
chr5	122348850	122348851	MACS_peak_10520	NM_000943	PPIC	-23575	0.0261649818369
chr3	52316451	52316452	MACS_peak_7989	NR_026702	GLYCTK	-5384	0.295860663571
chr3	52318698	52318699	MACS_peak_7990	NR_026702	GLYCTK	-3137	0.399210406433
chr4	114091243	114091244	MACS_peak_9385	NR_107049	MIR8082	17806	0.0564650546849
chr17	73688054	73688055	MACS_peak_5208	NR_126036	SAP30BP	24859	0.0220480011204
chr1	192938945	192938946	MACS_peak_840	NR_126003	LINC01032	21558	0.0342386553431
chrX	153553263	153553264	MACS_peak_14727	NM_012253	TKTL1	29237	0.0122986390795
chr2	237078984	237078985	MACS_peak_7146	NM_001301687	GBX2	2332	0.444443059061
chr8	75501705	75501706	MACS_peak_12951	NR_033830	FLJ39080	-10395	0.151677306259
chr11	71796592	71796593	MACS_peak_2139	NM_001278492	ANAPC15	-26726	0.0171893260435
chr11	71796859	71796860	MACS_peak_2140	NM_001278492	ANAPC15	-26459	0.0178122889995
chr19	516770	516771	MACS_peak_5675	NM_004359	CDC34	-14962	0.0825019513385
chr7	116704114	116704115	MACS_peak_12369	NR_109980	ST7-AS2	-26721	0.0172007894149
chr12	27496063	27496064	MACS_peak_2606	NM_001248002	ARNTL2	10277	0.154082567651
chr6	150893818	150893819	MACS_peak_11691	NM_001029884	PLEKHG1	-27180	0.0161796661672
chr6	150917630	150917631	MACS_peak_11692	NM_001029884	PLEKHG1	-3368	0.387102150243
chr8	93820518	93820519	MACS_peak_13090	NR_046114	FLJ46284	22230	0.0313042940735
chr12	27496063	27496064	MACS_peak_2606	NM_001248003	ARNTL2	10277	0.154082567651
chr1	79097004	79097005	MACS_peak_334	NM_006820	IFI44L	10938	0.141083974789
chr13	93899892	93899893	MACS_peak_3562	NM_005708	GPC6	20815	0.037804265707
chr11	3669156	3669157	MACS_peak_1832	NM_020402	CHRNA10	-23458	0.0265763559288
chr10	102926397	102926398	MACS_peak_1658	NR_130724	TLX1NB	25374	0.0205848481607
chr11	36641587	36641588	MACS_peak_1998	NM_138787	C11orf74	25545	0.0201208236039
chr3	28388453	28388454	MACS_peak_7883	NM_001040432	ZCWPW2	-2186	0.453179644146
chr12	69973508	69973509	MACS_peak_2829	NR_037476	MIR3913-2	-4994	0.311652446169
chr12	92532616	92532617	MACS_peak_2965	NM_001256374	C12orf79	-3831	0.363927720907
chr17	74745309	74745310	MACS_peak_5211	NM_001242535	MFSD11	11727	0.126995960515
chr19	6908071	6908072	MACS_peak_5687	NM_001974	EMR1	20512	0.0393628290412
chr4	13658121	13658122	MACS_peak_8796	NR_049814	MIR5091	28633	0.0133300641369
chrX	73860508	73860509	MACS_peak_14327	NM_183353	RLIM	26047	0.018818152183
chrX	37920814	37920815	MACS_peak_14185	NM_001163334	SYTL5	28028	0.0144499161578
chr1	54508887	54508888	MACS_peak_181	NM_001276392	LDLRAD1	25028	0.0215567418031
chr1	172118566	172118567	MACS_peak_732	NR_103486	DNM3OS	4591	0.328856651355
chr1	3367077	3367078	MACS_peak_7	NM_014448	ARHGEF16	-4069	0.352560396671
chr9	21993182	21993183	MACS_peak_13490	NM_001195132	CDKN2A	18050	0.0546576186149
chrX	19358231	19358232	MACS_peak_14072	NM_001173454	PDHA1	-3779	0.366459720561
chr10	75238006	75238007	MACS_peak_1499	NM_021132	PPP3CB	-17776	0.0566913672269
chr12	57092916	57092917	MACS_peak_2758	NR_104219	PTGES3	11135	0.137426415288
chr11	118225805	118225806	MACS_peak_2375	NM_001204077	UBE4A	-4490	0.333315207827
chr17	64775389	64775390	MACS_peak_5164	NR_030364	MIR634	-7800	0.214381101427
chr21	39611254	39611255	MACS_peak_7577	NM_170736	KCNJ15	-17471	0.0590443355858
chr1	10329071	10329072	MACS_peak_36	NR_125730	RNU6-2	-29952	0.0111803221145
chr18	14952548	14952549	MACS_peak_5317	NR_110783	LINC01444	-17919	0.0556206913707
chr18	14959371	14959372	MACS_peak_5318	NR_110783	LINC01444	-11096	0.138142893877
chr2	61356959	61356960	MACS_peak_6145	NM_001143960	C2orf74	-15283	0.0790453663824
chr22	21494160	21494161	MACS_peak_7630	NR_108107	FAM230B	-27031	0.0165043163827
chr22	21542723	21542724	MACS_peak_7632	NR_108107	FAM230B	21532	0.0343575553226
chr22	32475563	32475564	MACS_peak_7685	NM_001256314	SLC5A1	20407	0.0399177842702
chr7	27201067	27201068	MACS_peak_11932	NR_029911	MIR196B	-8115	0.205563559684
chr14	61441458	61441459	MACS_peak_3931	NR_033344	SLC38A6	-6506	0.254751513274
chr10	44888581	44888582	MACS_peak_1334	NM_000609	CXCL12	8036	0.207740273078
chr12	82763711	82763712	MACS_peak_2904	NM_014167	CCDC59	11512	0.130689194827
chr4	70506922	70506923	MACS_peak_9129	NM_001252274	UGT2A1	-12045	0.121723889497
chr3	28388453	28388454	MACS_peak_7883	NM_001134432	AZI2	-2165	0.454450325273
chr1	119888037	119888038	MACS_peak_580	NR_046780	HAO2-IT1	-23531	0.0263189342158
chr14	23935762	23935763	MACS_peak_3703	NM_015514	NGDN	-3135	0.399316876736
chr10	46014983	46014984	MACS_peak_1338	NM_001002266	MARCH8	-15859	0.0732019416324
chr3	157822500	157822501	MACS_peak_8541	NM_001163678	SHOX2	-1452	0.499773641534
chr3	157827726	157827727	MACS_peak_8542	NM_001163678	SHOX2	3774	0.366704108495
chr12	43011669	43011670	MACS_peak_2683	NM_153026	PRICKLE1	28097	0.0143175865786
chr16	3346722	3346723	MACS_peak_4570	NM_005741	ZNF263	13236	0.103850802624
chr10	75238006	75238007	MACS_peak_1499	NM_001289968	PPP3CB	-17776	0.0566913672269
chr15	43790120	43790121	MACS_peak_4274	NM_001141980	TP53BP1	4766	0.321272159338
chr18	48318614	48318615	MACS_peak_5518	NM_031939	MRO	-27820	0.0148562692169
chr18	48352603	48352604	MACS_peak_5519	NM_031939	MRO	6169	0.266459415685
chr12	81653353	81653354	MACS_peak_2897	NR_120491	LOC102724663	-19614	0.0443696323336
chr16	1911000	1911001	MACS_peak_4568	NM_001163560	MEIOB	-11179	0.136622540656
chr1	113382007	113382008	MACS_peak_540	NR_103746	LINC01356	-11258	0.135191002565
chr1	113420248	113420249	MACS_peak_541	NR_103746	LINC01356	26983	0.0166102827382
chr20	17196922	17196923	MACS_peak_7244	NM_001201528	PCSK2	-9829	0.163566877868
chr14	77912468	77912469	MACS_peak_4018	NM_001193314	VIPAS39	-11515	0.130636929602
chr14	77923361	77923362	MACS_peak_4019	NM_001193314	VIPAS39	-622	0.558258404477
chr5	171705621	171705622	MACS_peak_10817	NR_130933	LOC100288254	-6979	0.239181324848
chr14	71373289	71373290	MACS_peak_3996	NM_014982	PCNX	-832	0.542843978183
chr17	74363950	74363951	MACS_peak_5210	NM_182965	SPHK1	-16739	0.0650976605499
chr9	107994654	107994655	MACS_peak_13838	NM_001286730	SLC44A1	-12239	0.118615671149
chr6	26042132	26042133	MACS_peak_10999	NM_003538	HIST1H4A	20226	0.0408928519564
chr17	42900865	42900866	MACS_peak_5048	NM_001080383	GJC1	-7314	0.228732975875
chr6	112403395	112403396	MACS_peak_11432	NM_001033564	FAM229B	-5278	0.3000718499
chr17	48053841	48053842	MACS_peak_5074	NM_001934	DLX4	3712	0.369748093595
chr17	48054428	48054429	MACS_peak_5075	NM_001934	DLX4	4299	0.341912644495
chr8	78341854	78341855	MACS_peak_12966	NR_125830	LOC102724874	-21078	0.0365015702051
chr8	78371175	78371176	MACS_peak_12968	NR_125830	LOC102724874	8243	0.202085042709
chr1	115241388	115241389	MACS_peak_548	NM_002524	NRAS	-18127	0.054099337809
chr1	115283305	115283306	MACS_peak_549	NM_002524	NRAS	23790	0.0254255679258
chr10	114034031	114034032	MACS_peak_1725	NR_106771	MIR6715A	-25338	0.0206838929492
chr3	196035936	196035937	MACS_peak_8749	NM_001204898	TM4SF19	-29355	0.0121066547285
chr3	75740445	75740446	MACS_peak_8125	NR_040005	LINC00960	19014	0.0480650489044
chr2	159317890	159317891	MACS_peak_6652	NM_001301684	CCDC148	4625	0.32736920862
chr14	88453143	88453144	MACS_peak_4087	NM_003608	GPR65	-18324	0.0526968287904
chr5	31518485	31518486	MACS_peak_10029	NM_018356	C5orf22	-13887	0.0952166935635
chr16	50351568	50351569	MACS_peak_4704	NR_106829	MIR6771	25042	0.021516540085
chr14	60732914	60732915	MACS_peak_3925	NM_021003	PPM1A	16949	0.0633002078247
chr1	100645663	100645664	MACS_peak_465	NM_001256386	LRRC39	1834	0.474955894315
chr15	81097375	81097376	MACS_peak_4453	NM_001293298	CEMIP	25692	0.0197302951422
chr5	123781536	123781537	MACS_peak_10531	NR_125774	LINC01170	7323	0.228458660926
chr5	123794931	123794932	MACS_peak_10532	NR_125774	LINC01170	20718	0.0382963763325
chr11	10903592	10903593	MACS_peak_1857	NM_001143667	ZBED5	23972	0.024816000146
chr6	55737262	55737263	MACS_peak_11128	NM_021073	BMP5	-3113	0.400489925872
chr17	4465753	4465754	MACS_peak_4904	NM_198501	SMTNL2	-21522	0.0344033959499
chr1	172497823	172497824	MACS_peak_733	NM_016227	SUCO	-3665	0.372072457047
chr17	12704991	12704992	MACS_peak_4930	NR_104607	LOC100128006	11390	0.132832457002
chr12	64618446	64618447	MACS_peak_2802	NM_001300941	C12orf66	2370	0.44219690928
chr15	23821319	23821320	MACS_peak_4187	NM_005664	MKRN3	10866	0.142444902951
chr2	58118316	58118317	MACS_peak_6122	NM_001288838	VRK2	-16469	0.0674838704019
chr2	58132641	58132642	MACS_peak_6123	NM_001288838	VRK2	-2144	0.455724569293
chr14	23294554	23294555	MACS_peak_3700	NM_180982	MRPL52	-4537	0.331232963704
chr1	186320272	186320273	MACS_peak_799	NM_001164245	C1orf27	-24617	0.0227710185759
chr8	82575484	82575485	MACS_peak_13001	NM_001144879	IMPA1	-23105	0.0278571206496
chr21	29922241	29922242	MACS_peak_7536	NR_026552	LINC00161	10602	0.147548255614
chr11	73562089	73562090	MACS_peak_2147	NM_001267804	PAAF1	-25924	0.0191293144351
chr2	114675033	114675034	MACS_peak_6413	NM_005721	ACTR3	27523	0.0154563812761
chr1	116356788	116356789	MACS_peak_553	NM_001111061	NHLH2	-26545	0.0176092079753
chr17	4465753	4465754	MACS_peak_4904	NM_001288704	GGT6	1862	0.473186031442
chr1	203257798	203257799	MACS_peak_892	NR_117098	LINC01353	971	0.532875925727
chr13	38414338	38414339	MACS_peak_3237	NM_001135956	TRPC4	-29601	0.0117159982428
chr13	38459757	38459758	MACS_peak_3238	NM_001135956	TRPC4	15818	0.0736032080422
chr11	60047669	60047670	MACS_peak_2101	NM_024021	MS4A4A	-344	0.579339471494
chr11	60058280	60058281	MACS_peak_2102	NM_024021	MS4A4A	10267	0.154288148098
chr17	27268452	27268453	MACS_peak_4981	NR_110803	LOC101927018	15160	0.0803523987617
chr10	13137730	13137731	MACS_peak_1184	NM_001008212	OPTN	-4351	0.33955024926
chr6	158707738	158707739	MACS_peak_11721	NM_001007466	TULP4	-25953	0.0190554905707
chr6	158708349	158708350	MACS_peak_11722	NM_001007466	TULP4	-25342	0.0206728644808
chr10	8122649	8122650	MACS_peak_1154	NR_104330	GATA3-AS1	28191	0.0141392593452
chr14	50300546	50300547	MACS_peak_3867	NM_004713	NEMF	-19245	0.0466072113418
chr12	48411461	48411462	MACS_peak_2711	NM_033150	COL2A1	13176	0.104684941151
chr12	48415883	48415884	MACS_peak_2712	NM_033150	COL2A1	17598	0.0580529357114
chr11	59848944	59848945	MACS_peak_2099	NM_001031666	MS4A3	24844	0.0220921412481
chr5	148732924	148732925	MACS_peak_10677	NM_001301055	PCYOX1L	-4645	0.326497387009
chr11	107454342	107454343	MACS_peak_2318	NR_028328	LOC643923	-8128	0.205207558138
chr11	107454496	107454497	MACS_peak_2319	NR_028328	LOC643923	-7974	0.209464710523
chr15	86844109	86844110	MACS_peak_4485	NR_046012	AGBL1-AS1	-16090	0.0709816892327
chr15	86870458	86870459	MACS_peak_4486	NR_046012	AGBL1-AS1	10259	0.154452809927
chr16	50351568	50351569	MACS_peak_4704	NM_001114	ADCY7	29746	0.0114916644906
chr4	153706031	153706032	MACS_peak_9625	NM_014447	ARFIP1	4943	0.313778904568
chr19	38925395	38925396	MACS_peak_5770	NM_001042723	RYR1	1056	0.526870758792
chr11	109268500	109268501	MACS_peak_2329	NM_207645	C11orf87	-24345	0.0236120052325
chrX	55260288	55260289	MACS_peak_14258	NM_130467	PAGE5	13509	0.100138605268
chrX	100130882	100130883	MACS_peak_14477	NM_007052	NOX1	1548	0.493417306253
chr11	59848944	59848945	MACS_peak_2099	NM_001256916	MS4A2	-7192	0.232484125586
chr16	18980649	18980650	MACS_peak_4626	NM_001300732	TMC7	-14606	0.086512474059
chr11	46658832	46658833	MACS_peak_2049	NM_001205119	ATG13	20007	0.0421045276056
chr6	132860406	132860407	MACS_peak_11573	NM_053278	TAAR8	-13425	0.101266461854
chr12	8867403	8867404	MACS_peak_2487	NM_001297776	RIMKLB	16908	0.0636471965325
chrX	38200861	38200862	MACS_peak_14186	NM_000531	OTC	-10874	0.142293042727
chr8	26702630	26702631	MACS_peak_12708	NM_033304	ADRA1A	-20292	0.040534573596
chr4	123666062	123666063	MACS_peak_9443	NM_001178007	BBS12	12206	0.119138729988
